Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Sabersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106330645/sabersonic,2.3,-1,Boulder,V7,1,12.0,37.41569,-118.44957,,V7,
Sabres of Paradise,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106554767/sabres-of-paradise,3.4,-1,Boulder,V7,1,35.0,37.41569,-118.44957,,V7,
The Orb,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112501972/the-orb,2.0,-1,Boulder,V7,1,14.0,37.41569,-118.44957,,V7,
Stroking the Walrus,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106330637/stroking-the-walrus,2.1,-1,Boulder,V7-8,1,8.0,37.41569,-118.44957,,V7-8,
Supersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108574131/supersonic,2.3,-1,Boulder,V8,1,13.0,37.41569,-118.44957,,V8,
Jack of Swords,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111693651/jack-of-swords,1.5,-1,Boulder,V8-9,1,,37.41569,-118.44957,,V8-9,
No sleepy Yet,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045594/no-sleepy-yet,0.0,-1,Boulder,V1,1,10.0,37.41588,-118.44993,,V1,
Crack Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106279736/crack-problem,2.0,-1,Boulder,V3,1,12.0,37.41588,-118.44993,,V3,
Pocket Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045606/pocket-problem,2.2,-1,Boulder,V3+,1,10.0,37.41588,-118.44993,,V3+,
Pinch Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045614/pinch-problem,1.5,-1,Boulder,V4,1,12.0,37.41588,-118.44993,,V4,
Sidepull Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045626/sidepull-problem,2.5,-1,Boulder,V5,1,10.0,37.41588,-118.44993,,V5,
Rene,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106279726/rene,3.7,-1,Boulder,V5 PG13,1,22.0,37.41588,-118.44993,,V5,PG13
Hand to Hand Combat Traverse,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106279731/hand-to-hand-combat-traverse,2.5,-1,Boulder,V7,1,20.0,37.41588,-118.44993,,V7,
Not Another Brit in Bishop,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109947791/not-another-brit-in-bishop,3.4,-1,Boulder,V7,1,15.0,37.41588,-118.44993,,V7,
DB's Top Shelf,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111725408/dbs-top-shelf,3.0,-1,Boulder,V7,1,,37.41588,-118.44993,,V7,
Hamtaro,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106554760/hamtaro,2.9,-1,Boulder,V7-8,1,10.0,37.41588,-118.44993,,V7-8,
Mortal Combat (AKA:  Hand to Hamtaro),Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996405/mortal-combat-aka-hand-to-hamtaro,2.0,-1,Boulder,V9,1,35.0,37.41588,-118.44993,,V9,
Tao,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045645/tao,1.0,-1,Boulder,V2,1,10.0,37.41588,-118.44985,,V2,
Number One,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045656/number-one,2.4,-1,Boulder,V3+,1,12.0,37.41588,-118.44985,,V3+,
Powis Traverse,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107045640/powis-traverse,2.7,-1,Boulder,V6+,1,15.0,37.41588,-118.44985,,V6+,
If Bishop Were France,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107541995/if-bishop-were-france,1.5,-1,Boulder,V1 PG13,1,15.0,37.416,-118.45,,V1,PG13
Problem A,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107542000/problem-a,1.5,-1,Boulder,V3 PG13,1,18.0,37.416,-118.45,,V3,PG13
Captain Hook,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107009331/captain-hook,2.9,-1,Boulder,V5,1,10.0,37.416,-118.45,,V5,
Latona Basin,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898107/latona-basin,1.4,-1,Boulder,V0-,1,10.0,37.41622,-118.45021,,V0-,
Grand Trianon,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898123/grand-trianon,1.3,-1,Boulder,V0+,1,10.0,37.41622,-118.45021,,V0+,
Sacré Coeur,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898115/sacre-coeur,2.5,-1,Boulder,V3,1,10.0,37.41622,-118.45021,,V3,
Maximilien,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898129/maximilien,1.0,-1,Boulder,V5+,1,15.0,37.41622,-118.45021,,V5+,
The French Connection,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898134/the-french-connection,3.6,-1,Boulder,V6,1,18.0,37.41622,-118.45021,,V6,
Let Them Eat Cake,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898143/let-them-eat-cake,1.5,-1,Boulder,V2,1,10.0,37.41622,-118.45021,,V2,
Size Matters,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898149/size-matters,2.8,-1,Boulder,V3,1,10.0,37.41622,-118.45021,,V3,
Baroque,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898159/baroque,2.6,-1,Boulder,V3,1,10.0,37.41622,-118.45021,,V3,
King Louis,King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898170/king-louis,2.4,-1,Boulder,V1,1,12.0,37.41622,-118.45021,,V1,
Hong Kong Phooey,King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116100150/hong-kong-phooey,3.0,-1,Boulder,V6,1,10.0,37.41622,-118.45021,,V6,
Pompidou,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898197/pompidou,1.4,-1,Boulder,V0,1,12.0,37.41622,-118.45021,,V0,
The Salon of Hercules,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898203/the-salon-of-hercules,1.2,-1,Boulder,V0+,1,12.0,37.41622,-118.45021,,V0+,
Napoleon's Bedroom,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898211/napoleons-bedroom,1.9,-1,Boulder,V0-1,1,12.0,37.41622,-118.45021,,V0-1,
Sharp and Short,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107898223/sharp-and-short,1.0,-1,Boulder,V1-2,1,10.0,37.41622,-118.45021,,V1-2,
